SensorReadings,Temperature,Vibration,ProductionSpeed,DefectRate
89.60912999234932,62.87575536200374,3.8089085663102153,77.18495992484903,-12.965683155217578
31.800347497186387,59.61184260306388,9.699143978146033,59.974440105016626,-20.783713577524967
11.005192452767677,36.79603381675657,8.421189231357086,161.16809739350884,-36.42220066419437
22.793516254194166,77.29191683979164,8.383287047111379,136.1709669769868,-47.9149664958224
42.71077886262563,64.2738150017461,4.686931597949703,176.2743165137408,-46.660556932845466
81.80147659224932,53.26124315068404,4.148195023376652,70.96585649394342,-8.286229997853713
86.07305832563435,56.70324477406113,2.7340707193070624,169.29009677898352,-29.851566207798687
0.6952130531190703,45.176003745667394,0.5637549665092711,80.24409800716168,-33.3393879832698
51.07473025775657,34.86385937006945,8.647223762550531,74.54839142985568,-6.669462808317634
41.7411003148779,41.35836071907569,8.129010091300776,74.63986968964895,-12.856133762149177
22.210781047073024,65.47076662786215,9.997176732861305,172.1862080347073,-49.187209196555884
11.98653673336828,20.863609317785354,9.966368370739055,149.77958310443,-25.303239026739515
33.7615171403628,26.964358430414975,5.5543170560262745,128.4598137153679,-19.630843978649917
94.29097039125192,22.760158521305165,7.689874151805105,103.82457261852537,6.050509794865523
32.320293202075526,22.44372813913821,9.44765729882428,181.58008112196623,-24.912241191743995
51.87906217433661,71.32763504066043,8.496473906774115,108.8667661133953,-30.679261405525967
70.30189588951778,62.219471562801424,2.4734810174319763,172.48991592073656,-37.69329542464287
36.3629602379294,48.45042974523951,4.505441353100935,115.87023628553277,-28.765744001267446
97.17820827209607,25.87004963906009,1.2915941515149498,106.54166441373613,1.1643756251165096
96.24472949421113,49.49695250700994,9.540510272587223,119.40196785044097,-8.364912697637653
25.178229582536417,48.408306246833945,6.0617463445088005,95.20668112462131,-26.387793125101474
49.72485058923854,30.392112194600912,2.2864280550346274,162.14140702643766,-24.82634041815779
30.087830981676966,46.03109895427838,6.7170068440585675,125.40805851387188,-29.416937044431805
28.484049437746762,43.91028406384241,6.181282404578958,84.8319042720226,-20.47477370865359
3.6886947354532795,56.951005883132986,3.5816271803284048,184.93618599118528,-57.20058090550064
60.956433397989684,58.10561905205863,1.1355759219962902,107.58368320598171,-26.505207247679834
50.26790232288615,22.718240586322672,6.715731955927996,131.5329291670983,-11.998922742747801
5.147875124998935,42.47675687758827,5.2030770090379335,185.97081664468203,-48.55950885279819
27.864646423661142,57.55159494285418,7.723183917356393,143.6356993870988,-37.83109040060057
90.82658859666537,50.188175514805266,5.201635011119934,67.53470610625462,-2.358031924142257
23.95618906669724,71.38939047129934,8.5218150031854,190.97481854202127,-56.0187651097621
14.48948720912231,59.5216178971367,5.519068387744856,144.15620796071266,-45.06565263702503
48.9452760277563,29.77606562488578,5.609379715353863,100.23584219856292,-10.838775418267522
98.56504541106007,24.234124844025793,8.76653602658345,70.8908108995081,14.72176922112052
24.20552715115004,58.54515669237894,4.034828662123971,169.1037783905444,-48.79240817541179
67.21355474058785,21.59067863249731,1.3401522845064073,143.01091338927702,-13.658917560685657
76.16196153287176,55.1465348764078,0.28782676313338973,130.01916379644823,-25.650792321214404
23.763754399239968,76.41381448549745,7.55137255673619,184.08388745764364,-57.64581433934015
72.82163486118596,54.52845067255274,6.203095513534647,168.28958168367961,-29.423148306406915
36.77831327192532,43.29019557239131,7.0407976809922355,72.75123195991267,-15.144441319439402
63.23058305935795,58.59729310654119,2.129641615089107,96.75831016933223,-23.858056718122334
63.35297107608947,47.495173429491,1.3637147558676976,87.27337097216986,-16.05167033174226
53.57746840747585,52.7370073589561,0.14544665667881929,161.59194388590154,-37.20654640209852
9.02897700544083,76.48788852659152,3.5058755880659698,55.02986521036691,-38.80721606812519
83.5302495589238,43.16615826804646,5.899176868546331,135.48345273069748,-13.950880641725847
32.07800649717358,77.67143382943485,3.922440450997323,164.36880286110357,-53.92340614481349
18.651851039985424,74.32103851736383,4.374749220237291,181.51484551426242,-59.57601855575846
4.077514155476392,31.747468087357788,9.041586944937483,101.31226230738612,-23.618904252786287
59.08929431882418,24.161678052509927,3.4825546702330037,173.18859570080193,-22.38446206836299
67.75643618422824,26.0466800826456,5.139894891598108,66.59476054328108,2.7973742389744203
1.6587828927856152,21.093309539092985,7.8365301274114305,176.96784376017774,-34.8531737209768
51.2093058299281,25.6665776453557,3.9654278232127016,69.12329934979736,-3.3835680488123203
22.649577519793795,60.98040640498141,6.220867002278735,109.59309358405508,-36.89771604967862
64.51727904094498,24.27131890761374,8.623637087467452,169.59430486693304,-16.203319023886902
17.436642900499145,39.138537817625675,9.495206236576422,72.48761410231606,-16.66257806685636
69.09377381024659,70.69251865816727,1.4707348092903794,84.38770928489623,-25.485932253413974
38.67353463005374,21.39631614414955,9.265876251614944,158.33788525895994,-18.936811010033875
93.67299887367345,68.86810895533614,4.921162930795382,158.00548048191115,-29.47427767232627
13.752094414599325,36.911286486403995,2.5824438829895833,146.1721449327946,-36.74185511754054
34.10663510502585,27.089889657299373,4.591357562382613,154.092266670065,-25.448315434499108
11.347352124058908,61.804229921849036,9.800325752854771,131.40866650213943,-42.177436961245085
92.46936182785628,57.73657080679304,4.926180939928696,87.76985883604291,-10.185061575827648
87.7339353380981,72.64832081162318,3.287516102875082,101.85439902558792,-23.304735981839713
25.79416277151556,64.10426262823314,6.334008543167258,77.23965752021385,-30.54525612020375
65.99840460341791,68.20885582309091,2.401456187781931,186.26758420004424,-45.0319901008159
81.72222002012158,36.922074354278394,0.7586332810866392,137.50876921491806,-15.80401483150883
55.52008115994623,30.646372626783368,1.2887972191064923,110.12771251454598,-15.0299207257742
52.965057835600646,65.0368850984515,1.2804583895777244,119.3008705466199,-33.96490037237837
24.18522909004517,68.41008435603584,1.5190269351229435,192.0925009417723,-59.75195843588253
9.310276780589922,79.4303085200404,1.3882717264941014,73.00271046741203,-45.64425893286043
89.72157579533267,44.757060614685585,6.4087474480321465,137.9344748025196,-13.782694844761497
90.04180571633304,42.32108514756699,1.8188008439914483,125.8833018326699,-12.328011692446681
63.31014572732679,66.58477764451982,3.456672833238632,141.71813531519717,-35.12502379557848
33.90297910487007,40.448212415181075,8.967884099060118,52.71652757312608,-8.803076851678334
34.92095746126609,75.84543953621389,4.739616402628723,180.81858634162273,-56.03519850273005
72.59556788702393,71.5047651105807,6.675577385210271,189.81774237254186,-42.13083136110973
89.71102599525771,45.7396416425011,1.7231987120162984,134.76997753838134,-16.259454034126374
88.70864242651173,65.05226406748984,1.9228901880867078,154.49762358153384,-30.42589889579977
77.98755458576238,65.27257244508094,0.40868616266478863,188.37490717659435,-41.09618078073259
